X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,class
2,219875,124099,195529,13632,3501,138161,801131,0,0,162411,104328,36677,357106,1158237,3000,61778,118591,4273,247059,0,1348,248407,218366,278960,0,24402,360143,0,0,881872,27958,909830,1158237,533712,361393,-4360,6052,0,101744,4503,1340,104907,84406,0,0.37,218366,84406,68722,509,105095,17405,2948,77412.85714,89585,119895,209479,18441.57143,1520.214286,125004.1429,8,9.93,32.29,18.18,19.66,15.81,0.59,14.05,27.82,19.54,0.31,4.04,4.04,2.44,0.44,1.006667,14.51,22.61,23.45,23.98,22.05,27.16,19.06,60.13,324.27,219.79,27.3,21.45,78.55,341.09,7.12,94.063333,0.51,139.49,96.47,2.38,0.63,80.6,155.37,0
2,133015,18940,86328,11022,524,73420,323248,0,0,118757,3400,25867,164835,488083,45000,0,68779,824,117338,0,4300,121638,1.00E+05,122072,0,12579,131795,0,0,366445,0,366445,488083,329566,255296,1538,0,0,32546,1070,59,33558,27248,0,0.35,77852,27248,23091,-48344,31314,119400,99,77412.85714,94245,33177,127422,18441.57143,1520.214286,125004.1429,6.62,9.45,22.54,10.01,10.18,8.27,0.31,11.76,19.68,18.8,0.3,3.66,3.66,3.3,0.33,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,275.48,203.52,33.19,24.92,75.08,299.98,12.28,94.063333,0.8,79.12,72.51,2.73,1.14,69.99,81.64,0
2,417426,378333,549765,7041,18933,468642,1840139,0,62781,149610,10289,52335,295357,2135496,0,0,364851,916,445226,0,13984,459210,4.00E+05,34229,0,119713,1120074,0,352,1674367,1919,1676286,2135496,2121212,1111943,3094,0,0,670885,48180,10897,708167,602127,0,1.51,4.00E+05,602385,-57023,-12963,22964,-119784,1122,77412.85714,-188651,606078,417426,18441.57143,1520.214286,125004.1429,34.13,42.25,47.58,32.57,33.39,28.39,1.76,14.06,-12.81,14.97,-0.14,4.304508,4.304508,3.905495,0.251139,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,413.3,306.46,27.39,21.5,78.5,1048.34,0,94.063333,1.2,81.64,74.98,13.88,1.49,58.64,97.98,0
2,552375,100543,327922,51839,9217,276758,1748164,0,0,1461277,188407,122453,1778378,3526542,877000,211307,106068,2778,1225849,0,251929,1477778,592019,1033976,0,35307,387463,0,0,2048764,0,2048764,3526542,715022,521883,26207,6897,0,49656,18850,4,68502,58702,0,0.11,533653,58702,92409,-385771,72902,-320441,0,77412.85714,-613803,666163,52359,18441.57143,1520.214286,125004.1429,1.65,2.88,27.01,5.98,9.58,8.21,2.64,17.01,7.54,14.31,0.17,3.46,3.46,1.21,0.07,1.006667,1.52,9.31,107.48,73.14,65.77,23.09,106.47,-2.41,142.61,80.95,72.13,41.9,58.1,124.19,53.12,94.063333,0.2,164.83,136.26,0.43,0.35,52.84,248.26,0
2,379864,0,39056,5472,4500,30946,459838,38917,0,3143595,167430,2396,3372066,3831904,253756,0,58046,17209,639133,109720,157617,796750,481400,1062572,13616,188348,1244837,0,0,2990774,44380,3035154,3831904,882085,612186,29709,121,0,188445,122278,39,310684,226569,0,0.47,481400,226569,375089,-123596,123599,-115353,275,77412.85714,136412,232052,368464,18441.57143,1520.214286,125004.1429,6.03,7.71,30.6,21.4,35.22,25.69,13.86,5.08,58.69,27.07,0.78,6.21,6.21,1.83,0.39,1.006667,-3.47,8.7,11.61,43.11,46.87,3.12,7.53,-0.42,71.95,66.25,26.25,20.79,79.21,94.98,20.6,94.063333,0.23,8.78,11.9,0.27,0.3,22.02,-1.34,0
2,271536,200638,21620,3919,3665,56251,662219,0,0,468235,76342,58660,882460,1544680,0,0,69274,127456,369666,130000,130000,499666,163375,298345,0,65830,517464,0,0,1045014,0,1045014,1544680,728027,165917,3384,0,0,181594,61788,686,242696,207306,0,1.27,163375,207306,242544,-160494,29135,21843,0,77412.85714,103892,167644,271536,18441.57143,1520.214286,125004.1429,14.7,21.41,77.21,25.24,33.34,28.48,8.39,50.19,65.61,14.58,1.48,6.4,6.4,4.46,1.12,1.006667,2.91,7.48,21.8,56.7,62.54,52.28,23.94,38.56,179.14,134.57,47.81,32.35,67.65,215.77,12.44,94.063333,0.52,74.68,83.21,1.38,0.75,80.69,77.2,0
2,396714,98798,1551446,272839,34322,1858776,4252177,0,0,2121091,403679,162140,2712694,6964870,1894500,455475,703613,370029,3523115,0,399042,3922157,1025416,1196207,101,113881,657109,0,0,2992713,50000,3042713,6964870,1235608,1004121,66220,0,0,22737,10496,999,32234,24358,0,0.02,1025416,24358,-401905,-386133,386909,-483969,0,77412.85714,-1272010,1589145,317134,18441.57143,1520.214286,125004.1429,0.33,0.79,18.73,1.96,2.61,1.97,0.77,11.25,-11.41,24.43,-0.39,2.92,2.92,1.2,0.02,1.006667,-40.77,-77.38,-96.96,-95.88,-96.32,9.96,59.5,12,120.69,59.07,128.9,56.31,43.69,120.51,77.23,94.063333,0.17,330.21,487.58,0.51,0.4,209.42,608.37,0
2,331394,461512,438960,68382,14193,418320,2019344,0,0,1050593,249461,180762,1981236,4000580,172000,27411,180064,14284,613033,2182,28718,641752,576000,1181179,2741,159294,1392872,0,0,3312085,46744,3358828,4000580,1823847,898395,6562,14144,0,599616,11185,7608,603194,504798,0,0.88,576000,504798,358469,-37631,130593,-500001,2404,77412.85714,-176760,451845,275084,18441.57143,1520.214286,125004.1429,12.49,15.53,50.74,32.55,33.07,27.68,0.2,16.73,58.47,16.31,0.62,5.75,5.75,3.17,1.03,1.006667,-1.14,-6.29,-12.48,-11.98,-6.27,-2.54,11.37,5.08,329.4,203.26,19.11,16.04,83.96,257.94,6,94.063333,0.45,114.18,159.33,1.47,0.56,60.32,213.19,0
2,506803,0,112777,4331,2693,28509,655113,0,0,8116,0,12897,115402,770515,0,0,5418,60,26911,0,10117,37028,220800,371205,0,18666,122816,0,0,733487,0,733487,770515,128988,65812,-1507,0,0,21336,1538,52,22822,19965,0,0.12,165600,19965,-47083,-91056,91057,381082,0,77412.85714,242941,263862,506803,18441.57143,1520.214286,125004.1429,3.4,3.73,48.98,20.29,17.69,15.48,1.15,29.17,-174.96,12.52,-0.28,3.32,3.32,0.58,0.12,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,2434.37,2312.34,5.05,4.81,95.19,9037.54,0,94.063333,0.22,228.21,74.32,13.17,0.24,26.03,276.5,0
2,598934,6515,66655,12142,10633,1822606,3506231,0,0,1275547,114596,88407,1523022,5029252,0,194578,314685,317369,1241027,0,63657,1304684,8.00E+05,1263001,0,172195,1487809,0,0,3723005,1563,3724568,5029252,2139141,819295,-11880,9255,0,639040,13663,20995,631709,473676,0,0.59,8.00E+05,469926,254309,-263084,108289,-398529,0,77412.85714,-407305,839836,432530,18441.57143,1520.214286,125004.1429,9.22,12.84,61.7,29.04,29.53,22.14,-0.34,18.29,20.49,25.02,0.32,4.65,4.65,2.67,0.78,1.006667,-0.26,5.41,15.76,19.96,21.37,6.58,6.13,2.84,282.53,104.14,35.03,25.94,74.06,267.93,5.22,94.063333,0.42,17.54,578.03,1.57,0.58,121.47,474.1,0
2,108929,0,19095,6052,3230,6839,236492,0,0,686857,14811,110396,829432,1065924,0,0,35476,7230,100117,0,17964,118082,110680,333294,1012,52365,450492,0,0,947843,0,947843,1065924,310950,153330,-815,421,0,91337,2797,5992,88142,65902,0,0.6,110680,65902,101108,-130162,41529,-14387,0,77412.85714,-43442,152372,108929,18441.57143,1520.214286,125004.1429,6.29,7.15,50.69,29.53,28.35,21.19,-1.03,18.62,100.99,25.23,0.91,8.56,8.56,2.81,0.83,1.006667,0.32,-0.87,14.29,9.28,9.15,6.36,7.01,-1.36,236.22,131.41,12.46,11.08,88.92,135.08,0,94.063333,0.3,9.2,12.35,0.44,0.34,74.02,-52.47,0
2,180280,10392,145146,8397,48958,85192,480067,0,0,171046,48593,167656,411310,891377,0,12760,37320,9196,83308,5884,23376,106684,320000,199740,0,19904,196513,0,458,736615,48079,784693,891377,328971,179872,-1808,1346,0,30701,1566,3207,29060,24644,0,0.08,320000,25102,33145,-129190,66853,9074,987,77412.85714,-85983,255354,169369,18441.57143,1520.214286,125004.1429,2.84,3.21,45.32,9.4,8.83,7.49,-0.5,35.27,39.79,15.2,0.1,2.3,2.3,1.03,0.1,1.006667,-4.76,-10.49,-36.41,-35.52,-36.96,12.45,10.77,19.82,576.26,461.87,13.6,11.97,88.03,359.94,2.38,94.063333,0.38,121.16,128.93,1.59,0.43,50.51,199.59,0
2,43413,48580,94240,74184,13526,9811,319129,6799,0,419986,26774,129011,617908,937037,69800,2688,72100,71011,249252,0,20880,270132,120000,281064,3333,13764,202698,0,0,620860,46044,666905,937037,1415538,1280066,3683,3042,0,68149,8917,4718,72348,53863,0,0.37,120000,53863,90996,-136454,110992,-12078,0,77412.85714,-57537,100951,43413,18441.57143,1520.214286,125004.1429,6.03,8.36,9.57,4.63,5.11,3.81,0.3,4.46,36.51,25.55,0.76,5.17,5.17,11.8,0.55,1.006667,-5.05,43.61,131.32,120.5,118.88,13.5,11.72,11.63,128.03,80.14,40.51,28.83,71.17,149.28,10.87,94.063333,1.58,24.67,2.37,3.27,2.2,13.49,13.55,0
2,723051,58810,223073,51769,230569,79660,1367015,18149,0,888386,25033,258045,1279772,2646787,440000,38679,181129,6424,822591,170000,421826,1244417,658700,327023,18320,39898,110856,0,-469,1154327,248043,1402370,2646787,599949,450577,20734,1877,0,-7570,41313,2294,31448,18854,0,0,658700,18854,2647,73958,49773,-157606,0,77412.85714,-81002,804054,723051,18441.57143,1520.214286,125004.1429,0.69,1.32,24.9,-0.61,5.24,3.14,6.5,20.82,0.32,40.05,0,1.75,1.75,0.91,-0.01,1.006667,-0.78,-20.89,-109.18,-80.02,-84.57,5.41,-3.68,12.87,166.18,150.2,88.74,47.02,52.98,172.13,50.63,94.063333,0.22,121.77,47.98,0.64,0.42,127.1,42.66,0
2,103169,1515,92460,13499,29725,75139,427191,0,0,102829,21548,5301,209961,637152,62000,0,6360,3570,79133,0,4174,83307,88000,243283,0,18135,204132,0,0,553550,295,553845,637152,211165,143642,-329,3673,0,29657,3488,604,32541,26591,0,0.3,88000,26591,35781,-111486,35947,-28574,231,77412.85714,-104049,207219,103169,18441.57143,1520.214286,125004.1429,4.16,4.88,31.98,11.73,15.41,12.59,1.37,19.38,45.22,18.28,0.41,6.29,6.29,2.4,0.28,1.006667,-7.08,-6.58,-35.94,-13.85,-14.97,0.16,4.47,15.73,539.84,314.62,15.04,13.07,86.93,445.3,11.19,94.063333,0.33,126.83,147.03,1.76,0.39,13.54,260.31,0
2,3086193,0,0,11448,6420,786284,6573368,0,5467,3456054,904756,141605,4601068,11174436,0,27907,483435,416377,1943133,0,41590,1984723,2704951,1325689,0,827374,4407074,0,17717,9189713,0,9189713,11174436,8960336,4989757,-29550,60118,0,2449085,6056,1373,2453768,2039462,0,0.76,2706246,2052157,1762538,-1585123,643502,-1623747,0,77412.85714,-1446333,4487503,3041169,18441.57143,1520.214286,125004.1429,17.99,22.74,44.31,26.66,27.38,22.76,0.05,17.09,90.71,16.88,0.65,3.4,3.4,3.31,0.88,1.006667,10.32,13.21,10.55,10.6,10.77,13.77,13.85,10.58,338.29,159.25,21.6,17.76,82.24,210.73,0.3,94.063333,0.79,0,48.86,2.13,1,29.22,19.64,0
2,260526,301348,189223,36541,23705,457264,1371745,0,16433,2530094,218992,175526,2994512,4366256,885650,165686,239891,24133,1952538,429500,463934,2416472,559440,882464,0,62504,441385,0,116,1945909,3876,1949785,4366256,1454491,1047955,80449,0,0,11903,2171,2570,11504,4129,0,0.01,559440,4442,274634,-177445,77606,-386370,0,77412.85714,-289181,507750,218568,18441.57143,1520.214286,125004.1429,0.09,0.21,27.95,0.75,0.79,0.28,-0.03,18.72,14.07,64.11,0.49,3.48,3.48,2.6,0.02,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,70.25,39.68,123.94,55.34,44.66,86.55,102.64,94.063333,0.33,91.1,114.19,0.52,0.74,62.73,142.57,0
2,1107057,5559,341839,5834,17271,1903,1586387,0,0,851572,40748,4961,2608262,4194649,477690,0,54900,1037,620193,274000,273173,893367,405340,345984,0,28030,322622,0,0,1101976,2199306,3301282,4194649,324192,128879,24908,2825,0,91171,9597,490,100279,74187,0,0.09,405340,74187,-1516014,-101116,155113,2414784,0,77412.85714,797652,309405,1107057,18441.57143,1520.214286,125004.1429,2.53,3.39,60.25,32.91,30.93,22.88,2.81,18.94,-244.44,26.02,-3.74,2.72,2.72,0.8,0.26,1.006667,37.17,27.41,53.45,47.71,32.97,167.39,211.14,14.19,255.79,237.33,27.06,21.3,78.7,400.67,24.38,94.063333,0.11,280.29,3.72,0.37,0.15,137.83,146.19,0
1,504775,63974,211868,811,2620,67125,971178,0,0,315506,68448,36278,446261,1417439,30701,0,84464,630,217309,0,569,217878,213900,402899,0,53327,567474,0,0,1199562,0,1199562,1417439,600560,322656,-4227,2918,0,209122,1992,447,210667,180248,0,0.86,209590,180248,220825,-185851,108783,-71797,-170,77412.85714,-36995,531771,494775,18441.57143,1520.214286,125004.1429,13.39,15.83,46.27,34.31,35.08,30.01,0.26,11.83,101.62,14.44,1.05,5.61,5.61,2.81,0.96,1.006667,27.33,48.67,54.71,51.47,69.55,22.02,19.14,27.44,446.91,360.43,18.16,15.37,84.63,312.42,2.56,94.063333,0.45,124.25,56.46,1.72,0.53,68.93,111.78,0
2,1056530,19465,657528,127171,12270,959979,2898122,44107,3241,1896282,415266,161738,2618505,5516627,1469786,170135,149428,2534,1907580,709682,774605,2682185,433754,1568566,4689,49095,668302,0,33916,2758322,76120,2834442,5516627,1041072,744094,77590,2380,0,47486,7626,530,54582,49102,0,0.13,400010,55906,96988,-178833,137125,350323,5205,77412.85714,273682,743675,1017357,18441.57143,1520.214286,125004.1429,0.94,2.07,28.53,4.66,5.24,4.72,0.68,15.75,5.08,10.04,0.24,6.36,6.36,2.4,0.11,1.006667,-1.48,-3.12,-38.14,-36.71,-29.89,12.15,48.68,0.89,151.93,91.52,94.63,48.62,51.38,153.32,84.48,94.063333,0.2,161.43,349.09,0.45,0.44,55.72,454.8,0
2,94893,0,66092,14432,6442,83584,592410,0,0,193193,30018,30686,323311,915721,0,0,41913,4839,67283,0,7703,74986,2.00E+05,307766,0,26715,304124,0,0,838605,2130,840735,915721,364778,230954,-3314,7782,0,63623,7862,324,71161,60087,0,0.3,2.00E+05,60087,33529,-40558,46071,2000,1904,77412.85714,-3125,98019,94893,18441.57143,1520.214286,125004.1429,6.69,7.42,36.69,15.34,19.51,16.47,2.07,21.29,49.83,15.56,0.17,4.19,4.19,1.82,0.28,1.006667,-6.56,3.02,-14.56,-5.92,-14.16,6.72,11.01,15.81,880.48,251.39,8.92,8.19,91.81,376.65,0,94.063333,0.41,53.58,84.64,1.7,0.45,58.71,79.51,0
2,310423,27159,122989,2898,5839,78616,549054,0,0,145815,39226,79927,272105,821159,58991,11264,40503,1326,132817,0,4687,137504,210000,210423,0,17144,213665,0,-2646,648585,35070,683655,821159,364837,236911,-1943,3283,0,70335,3455,586,73203,60013,0,0.29,210000,67477,85980,-25034,28918,-86764,4286,77412.85714,-21533,331957,310423,18441.57143,1520.214286,125004.1429,7.26,9.16,35.06,19,20.06,16.45,0.79,16.05,64.74,18.02,0.41,3.09,3.09,1.74,0.33,1.006667,15.53,15.07,35.33,45.88,44.51,1.83,11.11,16.08,413.39,351.17,20.11,16.75,83.25,369.46,10.28,94.063333,0.44,109.77,95.74,2.05,0.56,49.89,155.62,0
2,1010953,819,205714,38049,19026,187082,1464965,0,0,341002,77268,74756,576852,2041817,141875,24100,123063,7861,340655,58406,87836,428491,240000,896849,0,51080,425734,0,-3467,1610194,3132,1613327,2041817,1221019,806532,1393,-4199,0,182434,4602,1349,185687,141829,0,0.79,180000,141471,159387,-115653,115226,884742,4097,77412.85714,932573,63340,995913,18441.57143,1520.214286,125004.1429,9.35,12.55,33.95,15.15,15.21,11.62,0.27,17.98,46.79,23.62,0.89,4.304508,4.304508,3.905495,0.251139,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,430.04,362.98,26.56,20.99,79.01,399.68,13.91,94.063333,0.81,43.07,62.21,3.15,1.08,38.17,67.1,0
2,58591,30905,342657,57325,66,164588,660322,0,7536,352922,25907,24572,423487,1083810,176200,90309,43798,7838,355453,30000,75352,430805,2.00E+05,288257,0,22879,141869,0,0,653005,0,653005,1083810,284514,208207,6865,0,0,37145,4134,0,41279,34480,0,0.17,2.00E+05,34480,-34915,-7447,7938,-40189,3059,77412.85714,-79494,95144,15649,18441.57143,1520.214286,125004.1429,3.22,5.34,26.82,14.96,14.51,12.12,1.45,8.98,-9.82,16.47,-0.17,3.27,3.27,1.42,0.21,1.006667,-9.96,-10.89,-7.71,-16.41,-16.33,7.3,4.56,-5.42,185.77,121.6,65.97,39.75,60.25,180.29,45.41,94.063333,0.27,311.56,202.33,0.72,0.44,55.98,457.91,0
2,76788,21000,424699,47228,7267,88006,667734,9448,0,161539,67835,26393,342355,1010089,266379,35512,102587,10355,515696,0,54300,569996,365250,64303,3060,18811,16027,0,-1347,439142,951,440093,1010089,268504,188574,11054,-2864,0,-2621,6108,75,3411,842,0,0.01,365250,-192,10151,-61104,64025,65008,-838,77412.85714,13216,41473,54689,18441.57143,1520.214286,125004.1429,0.09,0.18,29.77,5.48,1.27,0.31,2.25,20.04,1.97,75.32,0.03,1.2,1.2,0.73,0.04,1.006667,20.84,-1.33,-44.91,-77.64,-93.7,19.35,-5.07,16.65,129.48,102.73,129.52,56.43,43.57,191.87,73.59,94.063333,0.27,428.17,125.16,1.19,0.59,140.82,412.51,0
2,214081,0,610294,8705,28278,40527,901885,0,671,26235,0,1424,36566,938452,126130,0,302598,608,473498,0,258,473755,80000,253776,0,8690,122231,0,0,464696,0,464696,938452,498615,389097,4210,0,0,19019,428,455,18992,16213,0,0.2,80000,16213,-162430,-13447,13452,249460,0,77412.85714,73582,125397,198979,18441.57143,1520.214286,125004.1429,2.04,4.61,21.96,6.7,3.81,3.25,-0.01,14.17,-34.3,14.63,-2.03,5.81,5.81,6.23,0.42,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,190.47,180.08,101.95,50.48,49.52,1771.28,27.14,94.063333,0.63,291.51,16.9,20.95,1.42,201.46,106.95,0
2,3282427,54463,956032,23784,59265,201821,4623689,0,0,859704,5312,8107,899367,5523056,0,0,664043,6853,934264,0,22880,957145,498453,1466509,0,244500,2453266,0,7073,4565911,0,4565911,5523056,2154128,1511269,-92708,1810,0,491380,6793,1762,496411,417492,0,0.85,489000,418103,416070,-100412,94877,-99877,34166,77412.85714,249945,3032317,3282262,18441.57143,1520.214286,125004.1429,7.78,9.36,29.84,22.75,23.04,19.38,0.23,10.76,44.53,15.9,0.85,9.16,9.16,4.32,0.98,1.006667,-2.03,14.45,10.93,12.95,26.42,7.81,8.28,-0.4,494.9,469.2,20.96,17.33,82.67,527.84,0,94.063333,0.4,123.95,38.29,2.49,0.48,117.97,44.27,0
2,186579,81561,530403,3905,20872,109543,933356,0,15586,556471,91527,66189,764080,1697436,128000,0,54463,5773,197169,0,50313,247482,520005,654788,0,40015,235146,0,0,1449954,0,1449954,1697436,382374,322962,4489,1691,0,-33324,4403,2297,-31217,-30547,0,-0.06,520005,-30547,-29950,75796,5980,-5166,64,77412.85714,40742,108962,149704,18441.57143,1520.214286,125004.1429,-1.77,-2.08,15.54,-7.7,-8.16,-7.99,0.55,21.69,-15.19,0,-0.06,2.79,2.79,0.74,-0.06,1.006667,-17.88,-14.21,-85.58,-284.76,-335.64,-2.67,-2.7,-6.4,473.38,415.59,17.07,14.58,85.42,223.74,8.83,94.063333,0.22,440.56,88.6,0.58,0.26,49.94,479.22,0
2,356944,2171,167220,5144,4058,164861,734462,0,0,212853,6022,49594,604899,1339361,53000,36590,114534,9205,275779,0,13174,288953,162500,388865,6938,39018,446869,0,0,1044190,6218,1050407,1339361,497196,289810,-6736,6849,0,148498,9613,10,158101,133789,0,0.82,162500,133789,-114107,124304,15708,44805,2678,77412.85714,57679,295606,353285,18441.57143,1520.214286,125004.1429,10.99,13.56,41.71,28.99,31.8,26.91,1.93,13.55,-41.38,15.38,-0.7,6.43,6.43,3.06,0.89,1.006667,41.61,43.77,44.56,34.03,33.72,28.71,17.16,-1.03,266.32,192.33,27.51,21.57,78.43,479.91,8.53,94.063333,0.41,75.56,142.51,2.26,0.5,103.86,114.21,0
2,798062,2363,72381,46431,2552,348129,1282724,0,0,114110,4612,75858,195469,1478193,0,0,32169,152833,213527,0,179,213706,206800,482643,3266,22976,548153,0,650,1264488,0,1264488,1478193,470440,323403,-5113,0,0,91440,3726,788,94377,82247,0,0.46,178797,82896,55599,-7513,38514,470290,3445,77412.85714,521819,273367,795186,18441.57143,1520.214286,125004.1429,7.03,8.31,31.26,19.29,20.06,17.48,0.62,12.37,26.04,12.85,0.31,6.11,6.11,2.27,0.44,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,600.73,409.95,16.9,14.46,85.54,1065.08,0,94.063333,0.4,48.2,261.05,4.01,0.48,20.91,288.34,0
2,1455451,56934,766358,60095,6406,366388,3631631,17461,0,764263,18408,164052,979326,4610957,640338,227480,667773,61538,1771256,0,22947,1794203,401000,795976,0,200500,1414992,0,-938,2811529,5225,2816754,4610957,3036134,2213888,-44824,8131,0,374767,15048,133,389682,334129,0,0.83,401000,334151,302636,-597637,46156,428832,47621,77412.85714,181451,1274000,1455451,18441.57143,1520.214286,125004.1429,8.02,12.43,27.08,13.07,12.83,11.01,0.49,14.78,17.09,14.26,0.75,7.01,7.01,7.57,0.99,1.006667,1.26,23.98,32.89,34.13,35.54,23.45,15.36,-5.59,205.03,129.01,63.7,38.91,61.09,359.89,30.81,94.063333,0.73,67.88,44.7,3.8,1.13,73.2,39.37,0
2,374602,17207,45079,74892,55144,294674,3094223,4484,0,663203,248793,212512,1798505,4892727,250000,127860,176974,296829,1060972,0,71842,1132814,8.00E+05,1918658,0,167897,861415,0,9638,3757608,2305,3759913,4892727,1660018,986228,-8730,94730,0,260928,11739,6842,265825,222361,0,0.28,8.00E+05,231987,-82714,233711,117238,87431,1077,77412.85714,239504,122886,362390,18441.57143,1520.214286,125004.1429,4.59,5.97,40.59,10.3,16.01,13.4,0.29,30.05,-7.8,16.35,-0.1,4.7,4.7,2.08,0.21,1.006667,-8.69,-1.35,50.46,43.42,60.98,9.64,5.78,17.27,291.64,47.46,30.13,23.15,76.85,412.27,10.12,94.063333,0.34,8.63,77.42,1.85,0.45,59.68,26.37,0
2,1111918,88510,3152461,112577,23248,767534,5259126,0,244,164063,162236,102700,467582,5726707,110000,117648,2197032,6581,2525668,0,61220,2586888,142348,2189297,0,63058,704098,0,0,3098800,41018,3139819,5726707,5639441,5130207,-13121,0,0,288403,3360,1639,290123,245650,0,1.69,135971,245650,-458114,-89364,93567,969007,0,77412.85714,421527,690390,1111918,18441.57143,1520.214286,125004.1429,4.9,10.92,9.03,5.36,5.14,4.36,0.03,3.74,-18.14,15.33,-3.37,21.77,21.77,39.62,2.12,1.006667,15.66,19.9,42.58,42.02,43.15,37.73,140.42,27.97,208.23,173.27,82.39,45.17,54.83,962.25,7.25,94.063333,1.12,135.93,38.05,18.1,2.51,110.98,63,0
2,1425342,3295,27586,13522,7491,1407092,4007139,8302,0,690544,69093,132545,1723006,5730146,150000,34300,59203,164026,1193275,0,21250,1214525,1254500,742714,0,250900,2226309,0,33750,4508173,7448,4515621,5730146,2060364,628594,-15839,57756,0,861674,8491,3459,866706,645692,0,0.52,1254500,679442,584545,-238942,69015,-369482,0,77412.85714,-23880,1434222,1410342,18441.57143,1520.214286,125004.1429,11.58,15.09,69.49,39.02,42.07,31.34,0.24,22.59,48.99,25.5,0.47,3.59,3.59,1.64,0.64,1.006667,7.77,8.65,10.59,13.92,12.43,9.43,14.87,1.69,335.81,123.51,26.9,21.2,78.8,594.16,4.7,94.063333,0.37,4.68,605.78,2.75,0.48,23.9,586.56,0
2,598523,0,102,14529,1717,0,1093503,6000,7469,510236,106,458976,1416092,2509596,0,0,9587,413752,556033,0,145339,701372,420000,755999,0,107842,310283,0,0,1594124,214099,1808224,2509596,909112,421710,-680,4951,0,282639,7960,768,289830,205297,0,0.51,411468,205297,315523,-687163,135659,634148,0,77412.85714,262507,336016,598523,18441.57143,1520.214286,125004.1429,9.82,15.27,53.61,30.55,31.88,22.58,0.79,21.69,56.75,29.17,0.77,3.8,3.8,2.16,0.66,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,196.66,107.97,38.79,27.95,72.05,354.32,1.92,94.063333,0.43,0.03,0,1.75,0.68,6.89,-6.86,0
2,114403,0,23782,14955,11937,221183,392834,0,0,124309,6018,37129,208409,601242,25000,4686,42127,47339,152668,0,20372,173041,164211,46612,0,15475,200863,0,0,427160,1041,428202,601242,374066,153422,703,0,0,45598,3472,1061,48009,41867,0,0.25,164211,41867,47436,-18771,19319,-26440,97,41867,2320,112083,114403,11305,1153,47436,7.07,10.03,58.99,12.73,12.83,11.19,-0.25,44.92,31.07,12.79,0.29,4.304508,4.304508,3.905495,0.251139,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,257.31,98.33,40.41,28.78,71.22,328.56,6.93,44.8,0.62,20.85,376.47,2.83,0.9,87.5,309.82,0
